session_id,date,search,retrieval,retrieval_from_search,preview,preview_from_search,rs_ratio,add_to_my_list,email,print,export_easylib,
BE50575EE0AB98FD8DF4334103783B76,2014-11-13,1,0,0,0,0,0.0,1,0,0,0,
1FEE91F9EBB0608FD4B5D156BD292B74,2014-11-13,2,9,9,8,8,8.5,4,0,0,0,
705DCAD7EC4C0372C39FF99C8A400897,2014-11-13,3,1,1,0,0,0.333333333333,0,0,0,1,
5589A7820D6BE00ED757D32B3181A017,2014-11-13,1,1,1,0,0,1.0,0,1,0,0,
6DAE504075B6831FA3D49041C260A227,2014-11-13,1,2,2,0,0,2.0,0,0,1,0,
55918EB926C8DCF52F320B2B7181F81C,2014-11-13,8,12,12,1,1,1.625,0,0,3,0,
3EBE5DF6140BB39E4FBD30BDB313DEF5,2014-11-13,57,42,42,6,6,0.842105263158,2,6,0,0,
2FF3A768E57E2D688F8DFCBE5C7D31A7,2014-11-13,3,8,8,0,0,2.66666666667,0,1,0,0,
F4DEF341C74142D9E98562BF4680CBDA,2014-11-13,2,8,8,3,3,5.5,0,0,1,0,
ACD37EAA2AD76FADD4AE967CF1B6E082,2014-11-13,8,6,6,1,1,0.875,0,0,1,0,
718C3D4DCB32C95A6194817889DB32AE,2014-11-13,4,0,0,0,0,0.0,10,0,0,0,
9BF0723E3A60D9AC0941C078DBA2B1DF,2014-11-13,3,1,1,0,0,0.333333333333,1,0,0,0,
77E60940FAE40E4A0295DF8F2DC53095,2014-11-13,3,3,3,1,1,1.33333333333,0,0,2,0,
025DAD8F74D190A50B1BAF7572AEE1A0,2014-11-13,0,1,1,0,0,-1,0,0,1,0,
20F59B7056884FEE5E4C5E8C97C89856,2014-11-13,1,2,2,0,0,2.0,0,0,1,0,
977A6B1635C94DE71A222209C4BB2A34,2014-11-13,3,4,4,3,3,2.33333333333,7,0,0,0,
8369EF994EDD7957AF89A9535D9316F2,2014-11-13,0,2,2,0,0,-1,1,0,0,0,
233921FF3E46B0A4D7542D320DB279DB,2014-11-13,2,2,2,0,0,1.0,0,1,0,0,
A316C8052A0E60CCE4299018C699264F,2014-11-13,1,1,1,0,0,1.0,1,0,0,0,
2E4D1E452E39CC1CA155FEF4F68038B5,2014-11-13,2,1,1,0,0,0.5,0,0,1,0,
1029B577E85ECE5B45C48EA681FAA775,2014-11-13,1,1,1,0,0,1.0,0,0,1,0,
AA18782E34C2D5D2B6EE760B062F9CAB,2014-11-13,1,0,0,0,0,0.0,0,0,0,1,
0F7CD81A324E6D02BE5E9EE8E957E8D1,2014-11-13,4,7,7,0,0,1.75,0,0,0,2,
EFA34A00B0BC6554B7CDE5D3205A45E2,2014-11-13,3,2,2,0,0,0.666666666667,0,0,0,1,
FBBACD61E7526F0E63FE7AA80713D732,2014-11-13,1,1,1,0,0,1.0,0,0,0,2,
9C4D477279DCEBD6750601F3161BF533,2014-11-13,3,8,8,0,0,2.66666666667,1,0,5,0,
EE6799E8C38CE9D9921F01E673150FE6,2014-11-13,4,2,2,0,0,0.5,0,0,0,1,
01D231F272E99A2DC5D1BE6FE8943C51,2014-11-13,14,4,4,0,0,0.285714285714,0,0,0,1,
0986DE80E40C5B41FCC9D1EFAFDE2C79,2014-11-13,1,1,1,0,0,1.0,0,0,0,1,
652721702BC3E7B64AD169BB7146352A,2014-11-13,9,10,10,5,5,1.66666666667,0,0,1,0,
EE9245C8FCB4F906B359FB5C778067CC,2014-11-13,9,11,11,1,1,1.33333333333,0,0,6,0,
AECBF65418C1F9A87E7E3EE7A06E83AC,2014-11-13,6,2,2,0,0,0.333333333333,0,0,1,0,
94179768BE68773BD6779D582A3ECFA5,2014-11-13,5,1,1,0,0,0.2,0,0,3,0,
BA35448D54DF4A83F3A2620E143AEFF4,2014-11-13,3,4,4,1,1,1.66666666667,0,0,1,0,
BC93073CD232829F56E8BCBCCCC4BEE5,2014-11-13,3,4,4,0,0,1.33333333333,1,0,0,0,
79C0B544190036E022B4CD42A6D4E68E,2014-11-13,4,6,6,0,0,1.5,3,0,0,0,
1867E4287E1AA1BBB1EB4DD5000F2407,2014-11-13,6,5,5,0,0,0.833333333333,2,0,0,0,
08F073A787525CE30A65FE7009D1F8E3,2014-11-13,0,0,0,0,0,-1,4,0,0,0,
6A31312C183EEE815940F4CD76370FC5,2014-11-13,0,0,0,0,0,-1,0,0,2,0,
874364E16C2A23DB2AC92194A15397F8,2014-11-13,10,14,14,3,3,1.7,0,1,0,0,
B46F05FEE3D7207FBAC4FCE5B82BF6D8,2014-11-13,1,5,5,0,0,5.0,0,0,0,1,
37562D7756F3E313A6381EA21C3EBB80,2014-11-13,2,3,3,1,1,2.0,2,0,0,0,
D162E26A4AE2D7C38344604687933D0C,2014-11-13,4,9,9,0,0,2.25,0,0,3,1,
ECA85C705EF956733242C1B487B8D877,2014-11-13,2,5,5,0,0,2.5,0,3,0,0,
C6B8DF925DA4102374D07E566EC6A039,2014-11-13,5,1,1,0,0,0.2,1,0,1,0,
76545089845E937E28AB9348468728AD,2014-11-13,1,1,1,0,0,1.0,0,0,0,1,
560ADA2DF3B3EC50824E282AC6F07080,2014-11-13,9,5,5,0,0,0.555555555556,5,0,0,0,
9DD2AAED5AD79BD4F97C8EAD9CEFB58F,2014-11-13,12,2,2,0,0,0.166666666667,1,0,0,0,
D125905142FE64D1FCD0499D0CE9E96A,2014-11-13,2,3,3,0,0,1.5,0,0,1,0,
0A622BBB5207F45DC505028A3FB05B95,2014-11-13,2,2,2,0,0,1.0,0,0,1,0,
5FB17083EB298710477B419B7A7709B6,2014-11-13,3,6,6,2,2,2.66666666667,1,0,0,0,
29DCA596AE7A8DD0DF966DFE9A095A63,2014-11-13,5,4,4,0,0,0.8,0,0,4,0,
65D6B6BB6A4C8DBC47876A84C286F96F,2014-11-13,2,2,2,0,0,1.0,0,0,1,0,
1416579FC18875BA196D23D4FCDEEF16,2014-11-13,1,0,0,0,0,0.0,2,0,0,0,
9D45E84E2B0F68A69EEEC534E7FE2097,2014-11-13,1,8,8,0,0,8.0,0,0,1,0,
8F45E6184EDC1CDBEBD00B9F80F33067,2014-11-13,11,13,13,4,4,1.54545454545,0,4,0,0,
6D0457DCFAFE0C11178A4893DA3593CC,2014-11-13,2,1,1,0,0,0.5,0,0,1,0,
22A3B4E044385D4F09BD5F90E8CF0F7D,2014-11-13,1,6,6,0,0,6.0,0,0,4,0,
D94F4F68A25796E66D19B0699BE08C9E,2014-11-13,2,1,1,0,0,0.5,0,0,1,0,
1888A96FA8285333C6D381C6704F0DF0,2014-11-13,2,0,0,0,0,0.0,7,1,0,0,
BBA37DFD8FBDDCD336AB0523E8FB99A6,2014-11-13,1,2,2,0,0,2.0,0,0,1,0,
2D5AB76557713183D7C671E8142E1B73,2014-11-13,5,6,6,0,0,1.2,0,1,0,0,
98EA6D31D133B1FDB13A1375A99E0EC6,2014-11-13,0,2,2,0,0,-1,0,0,2,0,
512928B4722FFB718FD5249CD046A2B9,2014-11-13,6,2,2,0,0,0.333333333333,1,0,0,0,
FE54717B45627C65F17F26756700B370,2014-11-13,4,3,3,0,0,0.75,0,0,1,0,
D23C20A424DAD70D5F4F0EEFFD4FEBDF,2014-11-13,1,1,1,0,0,1.0,0,0,1,0,
CAB6770755A28263F88B22B6FC1D1A8A,2014-11-13,3,1,1,0,0,0.333333333333,0,0,1,0,
67CFBF501CE118482F8E939AE01F121C,2014-11-13,2,2,2,0,0,1.0,2,0,0,0,
E660BF32E79C49CC2A036CE349C96E1C,2014-11-13,3,3,3,0,0,1.0,0,0,1,0,
B8E7DC793F48F757B41BD5A70FD2F6D7,2014-11-13,1,2,2,0,0,2.0,1,1,0,0,
96753FFFB6F78689780AF894081E4494,2014-11-13,3,5,5,1,1,2.0,0,2,0,0,
C2DF8A803D62A0C14E042F1F7363D81F,2014-11-13,11,1,1,1,1,0.181818181818,1,0,0,0,
F057DC6CA7CCE7D84FF8D9863603AC85,2014-11-13,1,0,0,0,0,0.0,1,0,0,0,
9600BB32CDE21DF0FF7782C50AA3E371,2014-11-13,1,1,1,0,0,1.0,0,0,0,1,
F238AF1D63FB5933357AD7E9D9FC4767,2014-11-13,2,3,3,1,1,2.0,0,0,2,0,
EDEE7B52EDE0EFAAA6A1FEA9973AF505,2014-11-13,2,2,2,0,0,1.0,0,0,0,1,
6D76F9B209556C1B147D89346A5C1D9A,2014-11-13,4,9,9,0,0,2.25,2,0,0,0,
904FA67D851EA4BEE0CC2CBABF269D0C,2014-11-13,12,13,13,7,7,1.66666666667,1,1,0,0,
5DF0BBCDBB883A936EEB0937DC8723B9,2014-11-13,1,1,1,0,0,1.0,0,0,0,1,
AE5A78DBAF41E330637F71CEEBC0287B,2014-11-13,1,12,12,3,3,15.0,1,0,0,0,
74CBB37364FF0CBE91569D33803D18C9,2014-11-13,4,3,3,0,0,0.75,0,0,1,0,
A2793E5714427425C1726C1F3695B6BD,2014-11-13,7,1,1,0,0,0.142857142857,0,0,1,0,
1F78DC2D88146BE0C5803BB7F59333C8,2014-11-13,1,1,1,0,0,1.0,0,0,1,0,
F0F18CF68A821038597D85CAD7D097CE,2014-11-13,5,1,1,0,0,0.2,0,0,1,0,
7C6A0621AE903951D0E06221CF99844E,2014-11-13,3,3,3,0,0,1.0,0,0,0,1,
D73EECD64F56CBEF41BD25713EE234EF,2014-11-13,5,18,18,3,3,4.2,9,0,0,0,
25CB97F7D385A98812FE342CDF4DB510,2014-11-13,9,10,10,2,2,1.33333333333,2,0,0,0,
F8A112E03A9A7F126BDF77B1BB6E0CAD,2014-11-13,5,1,1,0,0,0.2,0,0,0,1,
8039C5D25AB6647D2DA91D0514A3568B,2014-11-13,7,1,1,0,0,0.142857142857,1,0,0,0,
E472E00169B85895DDAB33574234A7EC,2014-11-13,2,3,3,0,0,1.5,0,1,0,0,
E5E00136E9A1B9C49F6E7E6216B65FA5,2014-11-13,2,1,1,0,0,0.5,1,0,0,0,
59E58B76E17AAE0DD669BB04D3CF841F,2014-11-13,17,16,16,0,0,0.941176470588,0,3,0,0,
335FEB4C342693F620C4FFC7B50C5F89,2014-11-13,20,9,9,2,2,0.55,0,0,2,0,
B7F8BCFC2EE8D92B32EA3563965B9B1D,2014-11-13,2,4,4,0,0,2.0,0,0,1,0,
BC08BC2E1F7E2EB022BEA75639F8DAE7,2014-11-13,0,2,2,0,0,-1,0,0,2,0,
13DE202B8404F5AF53F067EFFF926799,2014-11-13,7,1,1,0,0,0.142857142857,0,0,0,1,
82F057E72D7A05A81610508CD0B3BA66,2014-11-13,4,2,2,0,0,0.5,0,0,1,0,
703DED028A63721BBE47508E3526F877,2014-11-13,2,8,8,6,6,7.0,0,0,1,0,
8F3352899D2932174561F0F76FDA9F01,2014-11-13,4,1,1,0,0,0.25,0,0,0,1,
D09D4A4C9FD2C20301B71DE91022AE9C,2014-11-13,4,2,2,1,1,0.75,0,0,1,0,
2BB04D7E6F6BBC11CC1541FAFED8C93B,2014-11-13,0,0,0,0,0,-1,0,0,1,0,
3E1D43C5B095C6B159BA9EC6221E64E0,2014-11-13,0,0,0,0,0,-1,1,0,0,0,
974D0E9CC15A0F48BD50FC93F47FB783,2014-11-13,1,6,6,0,0,6.0,32,1,0,0,
8174CFC8F841B8D1D1481DF0E1C8E257,2014-11-13,13,11,11,0,0,0.846153846154,0,0,1,2,
9A64C798BFB506B8650F41DEB4F300FA,2014-11-13,14,4,4,0,0,0.285714285714,0,0,1,0,
37F3E3A894BC2ADA5005A88B702F9EF3,2014-11-13,3,2,2,1,1,1.0,0,0,1,0,
423FCBBE6F4B198F955F88CA0D6418D5,2014-11-13,0,0,0,0,0,-1,1,0,0,0,
F09698A8A0C2B6A83845D239B3550BB0,2014-11-13,1,5,5,1,1,6.0,0,0,1,0,
E74A52FDF004F038E34B0C7AF8DCD1D8,2014-11-13,5,19,19,0,0,3.8,0,4,0,0,
73DA35FCFC21A6F683B27AE04FF2BEAA,2014-11-13,2,2,2,0,0,1.0,1,0,0,0,
41124134F9F16097DF08087B43CFD20D,2014-11-13,1,0,0,0,0,0.0,1,0,0,0,
F37FD53FA098BA488D6B333858AE1E80,2014-11-13,5,7,7,1,1,1.6,0,0,4,0,
56DBE16C216CB6AA6B596DA3200A2A77,2014-11-13,11,9,9,4,4,1.18181818182,0,1,0,0,
84082AEC5213FDBB26A38D612B447688,2014-11-13,0,0,0,0,0,-1,0,0,0,1,
78667ACD2A2B3F0B2C84BD7277A51E52,2014-11-13,0,1,1,0,0,-1,0,0,1,0,
26C7C14CD444E228F26C94F0D5F9C39E,2014-11-13,4,5,5,1,1,1.5,0,2,0,0,
46BF547F98A39062B7DBD4AD5C92CB2A,2014-11-13,0,2,2,0,0,-1,0,0,0,1,
808AE3ADB9C9768755DAD8F6C62DF122,2014-11-13,1,1,1,0,0,1.0,0,0,1,0,
3513739644C0D6C97C6820290F760BAD,2014-11-13,3,1,1,0,0,0.333333333333,0,1,0,0,
BC17F8734738A650908F15707F83A781,2014-11-13,7,0,0,0,0,0.0,2,0,0,0,
FEDB83140EF5A7689407CA76F2304445,2014-11-13,4,2,2,1,1,0.75,30,0,0,0,
7A3A96BFFAC82F3A9602BE69B1F3CCAB,2014-11-13,3,16,16,1,1,5.66666666667,0,0,8,0,
F58160D46DD39880675073D9FED3237B,2014-11-13,1,3,3,0,0,3.0,0,1,0,0,
A1BAF5343AAE1317AF6B7036B119C4F5,2014-11-13,3,8,8,4,4,4.0,0,0,1,0,
C190F5DFFA3631BCA555731E1954C238,2014-11-13,4,7,7,2,2,2.25,0,0,1,0,
5695277EA699D396CE5DA1FAF16510B9,2014-11-13,1,2,2,1,1,3.0,0,0,1,0,
D9A5A60B0D14688F7A5E43665C6CA4B1,2014-11-13,7,6,6,4,4,1.42857142857,0,1,0,0,
2AE7074074B9FF7CC738FAA0CF2B0164,2014-11-13,4,3,3,0,0,0.75,0,1,0,0,
2956274D8AE72B75D8B3CAC318943459,2014-11-13,3,11,11,1,1,4.0,1,0,0,0,
FAB90B517BBCE589BBFBA86FEA0F9E67,2014-11-13,4,6,6,0,0,1.5,0,0,1,0,
B1441F2982EDE2A6760E042BDDA7AB5C,2014-11-13,0,0,0,0,0,-1,0,0,0,1,
2A7251886319EEB81F4C394A6337AF54,2014-11-13,0,0,0,0,0,-1,0,0,2,0,
091A53765AF5FAB20AC6372A47E7409A,2014-11-13,3,5,5,0,0,1.66666666667,0,0,0,1,
58212E6A96FE67CAD3F83F43C39072A0,2014-11-13,1,1,1,0,0,1.0,0,0,1,0,
9168929F182C12AF087342BCDB5D9170,2014-11-13,0,1,1,0,0,-1,0,0,0,2,
2E6163A76B66B541E9254C9304D1A6CD,2014-11-13,0,0,0,0,0,-1,3,0,0,0,
04644018BCEF687424598C186BF0F07C,2014-11-13,0,0,0,0,0,-1,0,0,2,0,
809B8B097C36C05E71F52792854C0407,2014-11-13,2,3,3,1,1,2.0,3,0,0,0,
F684DED5120AF80DEB5847F23A5C8ECA,2014-11-13,2,5,5,0,0,2.5,0,1,0,0,
CF02F3EC7EB0FC7D37B83FF61B0CC8EC,2014-11-13,10,16,16,0,0,1.6,0,0,6,3,
904B996CBF88E215FB271A8BBAC4657B,2014-11-13,1,0,0,0,0,0.0,3,0,0,0,
D9DCE677C6916DFB62302C5B62B1E8DD,2014-11-13,28,34,34,0,0,1.21428571429,0,3,0,0,
1E02D9037A2259CA86996097C55B18AD,2014-11-13,3,5,5,0,0,1.66666666667,1,0,0,1,
ADBD657DC4435E55F2D1153E3DB49557,2014-11-13,2,2,2,1,1,1.5,0,0,1,0,
581D8B4FBD8870452EC1786B9694B101,2014-11-13,1,1,1,0,0,1.0,0,0,1,0,
C8B1A4F95B6BA40E60CD7BF47BB0314E,2014-11-13,25,10,10,2,2,0.48,0,0,1,0,
E7B99500EAA9E66C47CDF6A191C2EFAB,2014-11-13,2,0,0,0,0,0.0,1,0,0,0,
A0253C9BAEFE222C59367640E10FACD3,2014-11-13,1,7,7,1,1,8.0,0,0,0,5,
6644ABF91CF8FF7EC9A1276467FE4CC8,2014-11-13,1,1,1,0,0,1.0,0,0,4,0,
F6C67D8FE9A42B3E85EAF42ECA00D44F,2014-11-13,0,0,0,0,0,-1,0,1,0,0,
5C94A55293D3F9BBA2A26E9E0FB7D631,2014-11-13,4,5,5,4,4,2.25,1,2,1,0,
3BEB40D751A250FBD4829200EED34986,2014-11-13,2,3,3,0,0,1.5,1,0,0,0,
7119E925B82063FFA92216BCED5BBDEB,2014-11-13,3,4,4,0,0,1.33333333333,0,2,0,0,
AE227A63C24DB489DC06EBC9BE05575C,2014-11-13,0,1,1,0,0,-1,0,0,1,0,
467D49415382CD021FCD038AEE0F0D63,2014-11-13,3,9,9,1,1,3.33333333333,0,0,3,0,
DF5BB5B0B01724A123700BF40F03B54B,2014-11-13,6,0,0,0,0,0.0,8,0,0,0,
B71F1A74F176D552DB8C8773CCE6BF0B,2014-11-13,1,3,3,0,0,3.0,0,0,2,0,
4252277B0684CC566FA63D374529725D,2014-11-13,17,16,16,2,2,1.05882352941,0,0,1,0,
7A2A14B5B29ED3170C4F534F8A566AAB,2014-11-13,0,0,0,0,0,-1,0,0,1,0,
B5C029F6DA0D16BA61D13F8C07E7C50E,2014-11-13,1,3,3,0,0,3.0,0,1,0,0,
24F0A20029C6338F269761D04D66A1B7,2014-11-13,1,6,6,2,2,8.0,0,0,5,0,
4213009C4223968F6CB116371FF888C7,2014-11-13,2,3,3,0,0,1.5,0,0,3,0,
715EAB5174C6C602D3320AF657BEAA79,2014-11-13,4,4,4,1,1,1.25,0,0,1,0,
3717C17D8993FBF3E7C57036ABCD204C,2014-11-13,6,5,5,0,0,0.833333333333,1,0,0,0,
2E178875C87E7C4B4D2DDBD432C3FDFD,2014-11-13,1,4,4,0,0,4.0,0,1,0,0,
35B37EE32A1B2FF7C8FBB535386E6AF0,2014-11-13,1,4,4,0,0,4.0,0,0,1,0,
2E09A36DA9F15DC30F17CF27347CF903,2014-11-13,1,1,1,0,0,1.0,1,0,0,0,
AB84A533A682C6B499C45CECCA1928BF,2014-11-13,8,0,0,0,0,0.0,1,0,0,0,
B48348229D17AC448752E9AE1228803D,2014-11-13,0,0,0,0,0,-1,2,0,0,1,
77675C9A9F67D921D1AC4FC3D4E17812,2014-11-13,1,1,1,0,0,1.0,0,0,0,1,
EC21E2BBC380DA2BE682CF434435275D,2014-11-13,3,2,2,1,1,1.0,0,0,1,0,
1E3B1DAB4844687C3B9A593F9116CC40,2014-11-13,3,1,1,0,0,0.333333333333,0,0,1,0,
30EA4CDBF2A5C67D34559A8313FB7539,2014-11-13,1,1,1,0,0,1.0,1,1,0,0,
366EE3E9C6B85D3716A21EF1D2166379,2014-11-13,0,1,1,0,0,-1,0,1,1,0,
71EFF3080EB1172787F28CD4B147EF4F,2014-11-13,4,2,2,0,0,0.5,0,0,1,0,
E5907E61F0499419F9D84D0031CFCD07,2014-11-13,2,0,0,0,0,0.0,7,0,0,0,
484C30BC63524646A89D3DB417FD9B59,2014-11-13,1,2,2,0,0,2.0,0,1,0,0,
89629716D4B076A79FDC228B058B9598,2014-11-13,4,4,4,0,0,1.0,0,1,0,0,
F06ADF97736E75CEAA95FE7BBAEAD32F,2014-11-13,0,1,1,0,0,-1,0,0,1,0,
AB5914BCC79A0358FE0514626ADA640E,2014-11-13,0,0,0,0,0,-1,1,0,0,0,
073F5F2670A3A4E71CF8F988BA2EA26E,2014-11-13,1,3,3,0,0,3.0,0,1,0,0,
CCC3F9F23E8B4CE18E4584FE88C61971,2014-11-13,13,10,10,4,4,1.07692307692,0,2,0,0,
BC546D7A84293ED0B4AB28F3418895F0,2014-11-13,1,1,1,0,0,1.0,0,0,2,0,
CA74FF79D4D8CA5E11024772B825E4C2,2014-11-13,4,0,0,0,0,0.0,11,0,0,0,
A23E23334C02B9EC24DAEEFE32819EF1,2014-11-13,2,6,6,1,1,3.5,0,1,0,0,
1FD735A23F296E5D570D534B8AC67DB1,2014-11-13,1,2,2,1,1,3.0,0,0,0,1,
FFD3C65F5C0C9BDE6006830773C7F28C,2014-11-13,1,3,3,0,0,3.0,1,0,0,0,
F6463209ECD97C8EFDF247E1B7A3EEE7,2014-11-13,6,2,2,0,0,0.333333333333,0,0,1,0,
A9DA64FF85FA3B40951A719A1DC585CB,2014-11-13,3,3,3,1,1,1.33333333333,0,0,2,0,
B8B1F259B2DD2919EFB23A766687F64F,2014-11-13,2,4,4,0,0,2.0,1,0,0,0,
35BB6C3B283A023ABB12CC5F73A54D9E,2014-11-13,3,2,2,0,0,0.666666666667,0,1,0,0,
45E4FFD8DCE36CBA9B1D2BFAAFE67674,2014-11-13,1,2,2,0,0,2.0,0,0,2,0,
CDE5817FA36041D24D443177F1195F20,2014-11-13,3,6,6,1,1,2.33333333333,0,0,4,0,
314266EBBEB60E3733AF086B08AAB522,2014-11-13,2,0,0,0,0,0.0,1,0,0,0,
D0D451E49908C0B15C61195B5211E9E9,2014-11-13,1,1,1,0,0,1.0,0,0,0,1,
4AA70E2FD8E089BA96C6137EA1BBCD08,2014-11-13,6,6,6,1,1,1.16666666667,0,0,2,0,
D4CC40D1C1A08067AC64895D9D9DD6B0,2014-11-13,2,0,0,0,0,0.0,1,0,0,0,
37D3E8114A4B2F9AAEB43B41D1708B6A,2014-11-13,9,21,21,5,5,2.88888888889,0,0,0,3,
B92FABE08E11E7C335F7B93D1A14A616,2014-11-13,6,7,7,0,0,1.16666666667,0,0,1,0,
F4ED95777CDAF65E1EC18098216502F2,2014-11-13,7,9,9,4,4,1.85714285714,0,3,0,0,
45A982164E36B93A5A863841CADBDC90,2014-11-13,1,1,1,0,0,1.0,0,0,0,1,
55263F427AB96EB7A8F1EB5F315AA873,2014-11-13,2,11,11,0,0,5.5,1,0,1,0,
623F59FF51233F859C78B8E57D6E6ED0,2014-11-13,0,0,0,0,0,-1,1,0,0,1,
A3BE822E70A0E82C0C1B42ECD5E52B5D,2014-11-13,6,6,6,0,0,1.0,0,0,1,0,
532B1678F2EA6A480FEEF7EA874B3892,2014-11-13,2,2,2,0,0,1.0,0,1,0,0,
D81AE87E93E1BC3FC7354B1CD2CD620B,2014-11-13,1,5,5,1,1,6.0,0,1,1,0,
BF5FAAC8EA0EFFA21692F717D4132CDD,2014-11-13,1,0,0,0,0,0.0,2,0,0,0,
99EB08A4EFCBEB1C9CFA030D6108BACD,2014-11-13,1,0,0,0,0,0.0,2,0,0,0,
9AABEEB2743D80AD4AF2024BB07DF746,2014-11-13,1,2,2,0,0,2.0,0,0,0,3,
E4B043265D8593FE5D0FFDD25E5BA881,2014-11-13,3,1,1,1,1,0.666666666667,1,0,0,0,
3D2EB8FA396265267039E12B37D0DDDB,2014-11-13,2,4,4,0,0,2.0,0,0,2,0,
5EF9E7E6CE5894DF9B9E0FB6F1FEBE07,2014-11-13,1,0,0,0,0,0.0,9,0,0,0,
7506EC1C9F9FCD84A23D10FADDED7070,2014-11-13,7,4,4,0,0,0.571428571429,1,0,0,0,
31FF48C1D790D82925CC7FE739C13962,2014-11-13,2,2,2,0,0,1.0,0,0,0,1,
082E8B25F3F97AFCBD0B95C3924BEE42,2014-11-13,1,3,3,0,0,3.0,0,0,3,0,
FA910DBD6E05FF8323922BCE2CCDDC2D,2014-11-13,5,2,2,0,0,0.4,0,0,0,1,
841B08EE2F187968A02C673C30C0FF5D,2014-11-13,1,1,1,1,1,2.0,1,0,0,0,
7BFE61E74C248744E0D3B6B73A061DCE,2014-11-13,0,0,0,0,0,-1,1,0,0,0,
125742FC064E6BC5E08F31CF29179D1A,2014-11-13,13,3,3,0,0,0.230769230769,0,0,2,0,
0A24B03C7B4A00D6BAA6E94253518D22,2014-11-13,2,1,1,0,0,0.5,1,0,0,0,
0F582130E4F11034CD5EF9CF279257D7,2014-11-13,1,1,1,0,0,1.0,0,0,1,0,
1B9BDC1829BD883DCEFEA11DDEDFCC96,2014-11-13,4,6,6,1,1,1.75,0,0,3,0,
50E0CCCE1D9147059E8FFD4DB87F33E5,2014-11-13,0,0,0,0,0,-1,6,0,0,0,
5E69F4C8B853B9C49568A93F3DFC9418,2014-11-13,13,3,3,1,1,0.307692307692,1,0,0,0,
67B77C1696A8800E50984AEDED484B4C,2014-11-13,3,7,7,4,4,3.66666666667,0,0,0,2,
F82C09180D22613670A9650C8952F89C,2014-11-13,0,0,0,0,0,-1,2,0,0,0,
4CEA20D03D3B71FFBEAD63238D2CF679,2014-11-13,1,2,2,0,0,2.0,1,0,0,0,
B56B9768499338D5561FFA8DBAC72B47,2014-11-13,23,7,7,1,1,0.347826086957,0,0,2,0,
813FBE59D5993D8A9C698870E2B5120E,2014-11-13,0,0,0,0,0,-1,0,0,1,0,
0C63C3781DBEF2351ACE6D62DBB18B60,2014-11-13,6,6,6,0,0,1.0,0,0,0,1,
DD4B0FD4EB70A0DF0B111FA47DF1E8D3,2014-11-13,1,3,3,1,1,4.0,0,0,2,0,
8D09B128A7D8E92A54E2A42EF50522B9,2014-11-13,1,1,1,0,0,1.0,0,0,0,1,
1E8CA97CE5D06AFCC74EC035EEEE2841,2014-11-13,4,4,4,3,3,1.75,0,0,2,0,
ED94DD2FE019581D8C2D310C0E53EC25,2014-11-13,2,9,9,0,0,4.5,0,0,0,2,
49293749C704A5A12FC33C75726CDE2B,2014-11-13,1,1,1,0,0,1.0,0,0,1,0,
FC960256FB5C5D24BE084638BB77BAD9,2014-11-13,6,5,5,0,0,0.833333333333,2,0,2,0,
E34722BD9BC032A77F485EF989E646FA,2014-11-13,1,8,8,0,0,8.0,0,0,2,0,
F03601B7B95A0AF27B536797AAFCFD91,2014-11-13,0,0,0,0,0,-1,0,0,1,0,
5DA8048FC1C5E92FCD857F678A796CE9,2014-11-13,1,3,3,1,1,4.0,0,0,2,0,
C679AF5186116E0668E267C1D488A920,2014-11-13,2,0,0,0,0,0.0,1,0,0,0,
B634F6FDE8254AE2F89B8E6BDA404A1E,2014-11-13,3,6,6,1,1,2.33333333333,1,0,2,0,
7B935D4511D0B33D817CF6EC3E721E34,2014-11-13,2,1,1,0,0,0.5,1,0,0,0,
C3A1614E019A4B21B1684842C930373E,2014-11-13,2,7,7,0,0,3.5,1,0,0,0,
16C2EA9BFB074DDEB8578EE9A8F6E54C,2014-11-13,2,4,4,1,1,2.5,0,0,3,0,
285FCD1AF14D9BD0FD31FD6D92FE8EFB,2014-11-13,3,4,4,0,0,1.33333333333,0,3,0,0,
EEFF6C65C047BA9CB30E817DB2CC3579,2014-11-13,8,4,4,0,0,0.5,1,0,2,0,
4CE319F25C8FA9ADFF71554C26285EFC,2014-11-13,1,0,0,0,0,0.0,9,0,0,0,
2D0764C9C0AD85F72BE4CCD3B3C90A4B,2014-11-13,11,6,6,1,1,0.636363636364,0,0,3,0,
D1A42DE2042831E46E511EAE6C3CB4BA,2014-11-13,2,1,1,0,0,0.5,1,0,0,0,
C959FD97EC77D38643365EBBD63868D0,2014-11-13,1,7,7,2,2,9.0,0,0,0,1,
23EB9E08E81646B129F61CCD1A4A71C6,2014-11-13,7,3,3,0,0,0.428571428571,0,0,1,0,
2B5F983681CDEFB9AF47522B1F14A820,2014-11-13,34,21,21,6,6,0.794117647059,0,0,1,0,
4B6D01B9EF51D1375325FE14FC6F3E15,2014-11-13,7,10,10,0,0,1.42857142857,0,0,3,0,
6CA4A6F318416A5B359F0BC4CC44EF0C,2014-11-13,2,10,10,1,1,5.5,0,3,0,0,
5DF2EBB8F198F73F38F6239CED9B8CD7,2014-11-13,0,0,0,0,0,-1,0,0,4,0,
F272BD6A9728A04FF590F30BDC323BF3,2014-11-13,6,4,4,0,0,0.666666666667,0,0,1,0,
E96FBA0479745D49F9AE098764072028,2014-11-13,3,5,5,0,0,1.66666666667,0,2,0,0,
